Title,Category,Img,Country,URL,Domain,Ideology
The Jakarta Post,center-left,leftcenter09.png,Indonesia,https://www.thejakartapost.com/,thejakartapost.com,Center-left
TheJournal.ie,center-left,leftcenter04.png,Ireland,https://www.thejournal.ie/,thejournal.ie,Center-left
The Journal News,center-left,leftcenter07.png,United States,https://www.lohud.com/,lohud.com,Center-left
The Korea Times,center-left,leftcenter05.png,,http://www.koreatimes.co.kr,koreatimes.co.kr,Center-left
The Lincoln Project,center-left,leftcenter09.png,United States,https://lincolnproject.us/,lincolnproject.us,Center-left
The List,center-left,leftcenter09.png,United States,https://www.thelist.com/,thelist.com,Center-left
The Local (Norway),center-left,leftcenter09.png,Norway,https://www.thelocal.no/,thelocal.no,Center-left
The Maui News,center-left,leftcenter08.png,United States,https://www.mauinews.com/,mauinews.com,Center-left
The Moderate Voice,center-left,leftcenter05.png,United States,http://themoderatevoice.com/,themoderatevoice.com,Center-left
The Motley Fool,center-left,leftcenter09.png,United States,https://www.fool.com/,fool.com,Center-left
The New Arab,center-left,leftcenter04.png,,https://www.alaraby.co.uk/english,alaraby.co.uk,Center-left
The New Tropic,center-left,leftcenter04.png,,https://thenewtropic.com,thenewtropic.com,Center-left
The News Tribune,center-left,leftcenter07.png,United States,https://www.thenewstribune.com/,thenewstribune.com,Center-left
The NewsTimes (Danbury),center-left,leftcenter08.png,United States,https://www.newstimes.com/,newstimes.com,Center-left
The Next Web,center-left,leftcenter09.png,,https://thenextweb.com,thenextweb.com,Center-left
The Observer (UK),center-left,leftcenter05.png,United Kingdom,https://www.theguardian.com/observer,theguardian.com,Center-left
The Odyssey Online,center-left,leftcenter02.png,United States,https://www.theodysseyonline.com,theodysseyonline.com,Center-left
The Olympian,center-left,leftcenter07.png,,http://www.theolympian.com,theolympian.com,Center-left
The Palm Beach Post,center-left,leftcenter05.png,United States,https://www.palmbeachpost.com,palmbeachpost.com,Center-left
The PatriotNews (Pennlive.com),center-left,leftcenter11.png,United States,https://www.pennlive.com/,pennlive.com,Center-left
The Plain Dealer,center-left,leftcenter06.png,United States,http://www.cleveland.com/plaindealer/,cleveland.com,Center-left
The Press Democrat,center-left,leftcenter09.png,,http://www.pressdemocrat.com,pressdemocrat.com,Center-left
The Pulse,center-left,leftcenter03.png,,http://pulsegulfcoast.com/,pulsegulfcoast.com,Center-left
The Punch (Nigeria),center-left,leftcenter06.png,Nigeria,https://punchng.com/,punchng.com,Center-left
The Record (New Jersey),center-left,leftcenter08.png,United States,https://www.northjersey.com/,northjersey.com,Center-left
The Ringer,center-left,leftcenter06.png,United States,https://www.theringer.com,theringer.com,Center-left
The Santa Fe New Mexican,center-left,leftcenter10.png,,http://www.santafenewmexican.com,santafenewmexican.com,Center-left
The Saturday Paper,center-left,leftcenter04.png,,https://www.thesaturdaypaper.com.au/,thesaturdaypaper.com.au,Center-left
TheSkimm,center-left,leftcenter09.png,United States,http://www.theskimm.com/,theskimm.com,Center-left
The State Press (Arizona),center-left,leftcenter05.png,United States,https://www.statepress.com,statepress.com,Center-left
The Sun Magazine,center-left,leftcenter03.png,United States,http://thesunmagazine.org/,thesunmagazine.org,Center-left
The Sydney Morning Herald,center-left,leftcenter10.png,Australia,https://www.smh.com.au,smh.com.au,Center-left
The Tab,center-left,leftcenter06.png,United Kingdom,https://thetab.com/,thetab.com,Center-left
The Trace,center-left,leftcenter07.png,,https://www.thetrace.org,thetrace.org,Center-left
The Tyee,center-left,leftcenter03.png,Canada,https://thetyee.ca/,thetyee.ca,Center-left
The Varsity,center-left,leftcenter09.png,,https://thevarsity.ca/,thevarsity.ca,Center-left
The Verge,center-left,leftcenter09.png,United States,https://www.theverge.com/,theverge.com,Center-left
The VirginianPilot,center-left,leftcenter11.png,United States,https://www.pilotonline.com/,pilotonline.com,Center-left
The Week UK,center-left,leftcenter07.png,United Kingdom,https://www.theweek.co.uk,theweek.co.uk,Center-left
The Wilderness Society,center-left,leftcenter07.png,,http://wilderness.org/,wilderness.org,Center-left
The Wire – India,center-left,leftcenter10.png,India,https://thewire.in/,thewire.in,Center-left
TheWrap,center-left,leftcenter02.png,United States,https://www.thewrap.com,thewrap.com,Center-left
Thomson Reuters Foundation,center-left,leftcenter05.png,United Kingdom,https://news.trust.org/,news.trust.org,Center-left
Thrillist,center-left,leftcenter04.png,United States,https://www.thrillist.com,thrillist.com,Center-left
Time Magazine,center-left,leftcenter01.png,United States,https://time.com/,time.com,Center-left
Timeline,center-left,leftcenter11.png,,https://timeline.com,timeline.com,Center-left
Times Colonist,center-left,leftcenter05.png,Canada,https://www.timescolonist.com/,timescolonist.com,Center-left
Times Headline,center-left,leftcenter07.png,,http://www.timesheadline.com,timesheadline.com,Center-left
Times of Israel,center-left,leftcenter10.png,Israel,http://www.timesofisrael.com/,timesofisrael.com,Center-left
The TimesPicayune,center-left,leftcenter10.png,United States,https://www.nola.com/,nola.com,Center-left
TMZ,center-left,leftcenter04.png,United States,https://www.tmz.com/,tmz.com,Center-left
Today.com,center-left,leftcenter06.png,United States,https://www.today.com/,today.com,Center-left
TomDispatch.com,center-left,leftcenter05.png,United States,https://www.tomdispatch.com/,tomdispatch.com,Center-left
Toronto Star,center-left,leftcenter02.png,Canada,https://www.thestar.com/,thestar.com,Center-left
Truth Be Told,center-left,leftcenter01.png,United States,http://truthbetold.news/,truthbetold.news,Center-left
Type Media Center,center-left,leftcenter05.png,United States,https://typemediacenter.org/,typemediacenter.org,Center-left
UAWire,center-left,leftcenter05.png,Ukraine,https://uawire.org/,uawire.org,Center-left
Union of Concerned Scientists,center-left,leftcenter04.png,United States,https://www.ucsusa.org,ucsusa.org,Center-left
United Federation of Teachers (UFT),center-left,leftcenter05.png,United States,https://www.uft.org/,uft.org,Center-left
University Business,center-left,leftcenter10.png,United States,https://www.universitybusiness.com/,universitybusiness.com,Center-left
Ukrayinska Pravda (The Ukrainian Truth ),center-left,leftcenter04.png,Ukraine,https://www.pravda.com.ua/,pravda.com.ua,Center-left
Urban Institute,center-left,leftcenter05.png,United States,https://www.urban.org/,urban.org,Center-left
USA Today,center-left,leftcenter09.png,United States,https://www.usatoday.com,usatoday.com,Center-left
US News World Report,center-left,leftcenter09.png,United States,https://www.usnews.com/,usnews.com,Center-left
Utah Public Radio (UPR),center-left,leftcenter11.png,,http://upr.org,upr.org,Center-left
Utica ObserverDispatch,center-left,leftcenter06.png,United States,https://www.uticaod.com,uticaod.com,Center-left
Variety Magazine,center-left,leftcenter07.png,United States,https://variety.com/,variety.com,Center-left
Vibe,center-left,leftcenter01.png,United States,https://www.vibe.com/,vibe.com,Center-left
Vice Media,center-left,leftcenter04.png,United States,https://www.vice.com/,vice.com,Center-left
Victoria Advocate,center-left,leftcenter10.png,United States,https://www.victoriaadvocate.com/,victoriaadvocate.com,Center-left
Virginia Mercury,center-left,leftcenter04.png,United States,https://www.virginiamercury.com,virginiamercury.com,Center-left
Voice of San Diego,center-left,leftcenter05.png,United States,https://www.voiceofsandiego.org/,voiceofsandiego.org,Center-left
VoteVets.org,center-left,leftcenter05.png,United States,https://www.votevets.org/,votevets.org,Center-left
Vulture,center-left,leftcenter04.png,United States,http://www.vulture.com,vulture.com,Center-left
WalesOnline,center-left,leftcenter03.png,United Kingdom,https://www.walesonline.co.uk/,walesonline.co.uk,Center-left
Washington Blade,center-left,leftcenter03.png,United States,http://www.washingtonblade.com/,washingtonblade.com,Center-left
Washington Monthly,center-left,leftcenter02.png,United States,https://washingtonmonthly.com,washingtonmonthly.com,Center-left
Washington Post,center-left,leftcenter04.png,United States,https://www.washingtonpost.com/,washingtonpost.com,Center-left
WBBM CBS Chicago,center-left,leftcenter09.png,United States,https://chicago.cbslocal.com/,chicago.cbslocal.com,Center-left
Western Mass News,center-left,leftcenter10.png,United States,https://www.westernmassnews.com/,westernmassnews.com,Center-left
Whitehouse.gov,center-left,leftcenter02.png,United States,https://www.whitehouse.gov,whitehouse.gov,Center-left
WikiLeaks,center-left,leftcenter05.png,Iceland,https://www.wikileaks.org/,wikileaks.org,Center-left
Wired Magazine,center-left,leftcenter07.png,United States,https://www.wired.com/,wired.com,Center-left
WISHTV,center-left,leftcenter06.png,United States,https://www.wishtv.com/,wishtv.com,Center-left
WNYC,center-left,leftcenter07.png,United States,https://www.wnyc.org/,wnyc.org,Center-left
Woodrow Wilson International Center for Scholars,center-left,leftcenter09.png,United States,https://www.wilsoncenter.org/,wilsoncenter.org,Center-left
World Policy Institute,center-left,leftcenter04.png,,http://www.worldpolicy.org/,worldpolicy.org,Center-left
WorldCrunch,center-left,leftcenter07.png,France,https://www.worldcrunch.com/,worldcrunch.com,Center-left
World Economic Forum,center-left,leftcenter09.png,Switzerland,https://www.weforum.org/,weforum.org,Center-left
World Press Review,center-left,leftcenter10.png,United States,https://www.worldpress.org/,worldpress.org,Center-left
World Resources Institute (WRI),center-left,leftcenter06.png,United States,https://www.wri.org/,wri.org,Center-left
WRCTV – NBC Washington,center-left,leftcenter11.png,United States,https://www.nbcwashington.com/,nbcwashington.com,Center-left
WSVN.com,center-left,leftcenter10.png,United States,https://wsvn.com,wsvn.com,Center-left
WWJ – CBS Detroit,center-left,leftcenter09.png,United States,https://detroit.cbslocal.com/,detroit.cbslocal.com,Center-left
Xinhua News Agency,center-left,leftcenter05.png,China,http://www.news.cn/english/ , http://www.xinhuanet.com/english/home.htm,Center-left
Yahoo News,center-left,leftcenter06.png,United States,https://news.yahoo.com/,news.yahoo.com,Center-left
YaleGlobal Online,center-left,leftcenter09.png,United States,https://yaleglobal.yale.edu,yaleglobal.yale.edu,Center-left
YnetNews,center-left,leftcenter04.png,Israel,http://www.ynetnews.com/,ynetnews.com,Center-left
York Daily Record,center-left,leftcenter11.png,United States,https://www.ydr.com/,ydr.com,Center-left
York Dispatch,center-left,leftcenter10.png,United States,https://www.yorkdispatch.com,yorkdispatch.com,Center-left
Youth Radio,center-left,leftcenter08.png,United States,https://youthradio.org/,youthradio.org,Center-left
9News KUSA,center,leastbiased031.png,United States,https://www.9news.com/,9news.com,Center
11 News – KKCO,center,leastbiased081.png,United States,https://www.nbc11news.com/,nbc11news.com,Center
12 News (KPNX),center,leastbiased031.png,United States,https://www.12news.com/,12news.com,Center
13 News – WIBW,center,leastbiased081.png,United States,https://www.wibw.com/,wibw.com,Center
23WIFR News,center,leastbiased081.png,United States,https://www.wifr.com/,wifr.com,Center
24/7 Wall St,center,leastbiased031.png,United States,https://247wallst.com/,247wallst.com,Center
24ur.com,center,leastbiased081.png,Slovenia,https://www.24ur.com/,24ur.com,Center
38 North,center,leastbiased071.png,United States,https://www.38north.org,38north.org,Center
680 News,center,leastbiased031.png,Canada,https://www.680news.com/,680news.com,Center
1010 Wins AM,center,leastbiased031.png,United States,https://1010wins.radio.com/,1010wins.radio.com,Center
1440 Newsletter,center,leastbiased031.png,United States,https://join1440.com/,join1440.com,Center
ABC7Chicago.com,center,leastbiased041.png,United States,https://abc7chicago.com/,abc7chicago.com,Center
ABC7 New York,center,leastbiased011.png,United States,https://abc7ny.com/,abc7ny.com,Center
ABC12 News (WJRT),center,leastbiased031.png,United States,https://www.abc12.com/,abc12.com,Center
ABSCBN News,center,leastbiased011.png,Philippines,https://news.abs-cbn.com/,news.abs-cbn.com,Center
ActionNewsJax.com,center,leastbiased031.png,United States,https://www.actionnewsjax.com/,actionnewsjax.com,Center
Ad Fontes Media,center,leastbiased031.png,United States,https://www.adfontesmedia.com/,adfontesmedia.com,Center
Adweek,center,leastbiased041.png,United States,https://www.adweek.com/,adweek.com,Center
Africa Check,center,leastbiased051.png,South Africa,https://africacheck.org,africacheck.org,Center
AgDaily,center,leastbiased081.png,United States,https://www.agdaily.com/,agdaily.com,Center
AFP (Agence France Presse),center,leastbiased011.png,France,https://www.afp.com/en/home,afp.com,Center
Agenzia Nazionale Stampa Associata (ANSA),center,leastbiased041.png,Italy,http://www.ansa.it,ansa.it,Center
Agerpres,center,leastbiased051.png,Romania,https://www.agerpres.ro/english,agerpres.ro,Center
AgWeb,center,leastbiased031.png,United States,https://www.agweb.com/,agweb.com,Center
Air Force Times,center,leastbiased061.png,United States,https://www.airforcetimes.com/,airforcetimes.com,Center
Airwars,center,leastbiased051.png,,https://airwars.org/,airwars.org,Center
